water_year,lagoslakeid,res_time_yr,total_Pin_ugl,totTNload_gm2yr,TN_removal_gNm2yr,Pret_coef,lake_lon_decdeg,lake_lat_decdeg
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2013,456953,235.4978168,239.6208505,421.0841479,48430.92968,10.55799505,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2014,456953,235.4978168,177.9681689,224.2605916,14740.19265,8.109552121,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2015,456953,235.4978168,176.5479021,166.3084669,8382.090092,8.052048276,-120.0966536,39.40590211
2001,457120,0.707671199,162.0165128,6226.338013,7833679.241,50.96434779,-119.086394,39.42952999
2002,457120,0.707671199,162.1778062,5723.141742,6681346.806,51.00944534,-119.086394,39.42952999
2003,457120,0.707671199,162.1679172,5359.475467,5902412.243,51.00668054,-119.086394,39.42952999
2004,457120,0.707671199,162.3120847,5386.680476,5959109.664,51.04698538,-119.086394,39.42952999
2006,457120,0.707671199,159.340402,9086.510985,15992926.91,50.21530991,-119.086394,39.42952999
2007,457120,0.707671199,162.0346019,5080.099518,5334953.36,50.96940579,-119.086394,39.42952999
2008,457120,0.707671199,162.7420926,4075.901117,3519935.052,51.16717677,-119.086394,39.42952999
2009,457120,0.707671199,162.1369571,4349.384175,3979123.577,50.99802447,-119.086394,39.42952999
2010,457120,0.707671199,161.8101355,4824.741585,4839942.621,50.9066369,-119.086394,39.42952999
2011,457120,0.707671199,160.5319112,6734.826612,9085290.583,50.54899769,-119.086394,39.42952999
2012,457120,0.707671199,162.6682273,5163.553183,5501635.107,51.14653343,-119.086394,39.42952999
2013,457120,0.707671199,162.4418079,4818.252951,4827660.044,51.08324836,-119.086394,39.42952999
2014,457120,0.707671199,162.6847603,2972.424262,1939318.685,51.15115406,-119.086394,39.42952999
2015,457120,0.707671199,163.3884002,1537.539946,558611.6178,51.34775366,-119.086394,39.42952999
2001,457191,1.596986368,3.366601181,3.668807209,6.250152447,0.815705393,-120.135333,39.4781855
2002,457191,1.596986368,3.075803214,4.799295977,10.37874337,0.700775682,-120.135333,39.4781855
2003,457191,1.596986368,3.091799568,5.554631502,13.67723501,0.707146545,-120.135333,39.4781855
2004,457191,1.596986368,3.723028689,4.432060678,8.930360792,0.954240982,-120.135333,39.4781855
2005,457191,1.596986368,3.200982552,6.13533571,16.50186894,0.750475342,-120.135333,39.4781855
2006,457191,1.596986368,3.263116774,9.781994908,39.81489934,0.775015449,-120.135333,39.4781855
2007,457191,1.596986368,5.407305328,3.971837126,7.260517333,1.582659055,-120.135333,39.4781855
2008,457191,1.596986368,5.487320172,3.977384251,7.279675012,1.611655394,-120.135333,39.4781855
2009,457191,1.596986368,5.378279606,4.363360946,8.670795588,1.572124144,-120.135333,39.4781855
2010,457191,1.596986368,5.398231238,5.164036582,11.91816015,1.579366549,-120.135333,39.4781855
2011,457191,1.596986368,4.68551799,9.999407754,41.50220876,1.31790871,-120.135333,39.4781855
2012,457191,1.596986368,7.241116371,4.820821379,10.46681012,2.232744619,-120.135333,39.4781855
2013,457191,1.596986368,8.671157128,4.060863386,7.570845758,2.722669127,-120.135333,39.4781855
2014,457191,1.596986368,10.72182591,3.001333992,4.277860518,3.405845603,-120.135333,39.4781855
2015,457191,1.596986368,11.92038116,3.048334284,4.405225558,3.796580327,-120.135333,39.4781855
2001,461718,0.080547944,40.53221937,83.49901349,2282.257012,20.12726609,-119.2891239,47.10849659
2002,461718,0.080547944,37.285837,75.73681547,1898.264773,18.64206525,-119.2891239,47.10849659
2003,461718,0.080547944,41.55189962,87.29580928,2482.149957,20.59064768,-119.2891239,47.10849659
2004,461718,0.080547944,41.36223222,82.31347449,2221.460273,20.50456396,-119.2891239,47.10849659
2005,461718,0.080547944,41.40129377,92.92223365,2792.837169,20.52229671,-119.2891239,47.10849659
2006,461718,0.080547944,42.99536835,123.2528281,4760.745465,21.24420381,-119.2891239,47.10849659
2007,461718,0.080547944,52.59714416,237.1284661,16377.72887,25.52672764,-119.2891239,47.10849659
2008,461718,0.080547944,42.66860693,126.0534583,4967.05528,21.09649936,-119.2891239,47.10849659
2009,461718,0.080547944,40.78411289,118.6188155,4428.436269,20.24186999,-119.2891239,47.10849659
2010,461718,0.080547944,44.44798004,97.10019246,3034.656595,21.89914689,-119.2891239,47.10849659
2011,461718,0.080547944,44.33942318,122.598046,4713.104726,21.85029468,-119.2891239,47.10849659
2012,461718,0.080547944,42.86825576,94.30828972,2872.014689,21.18676236,-119.2891239,47.10849659
2013,461718,0.080547944,41.9578316,146.8510885,6627.101731,20.77472244,-119.2891239,47.10849659
2014,461718,0.080547944,41.52804092,133.3773853,5525.985318,20.57982171,-119.2891239,47.10849659
2015,461718,0.080547944,41.79896078,156.9099954,7510.197148,20.7027071,-119.2891239,47.10849659
2001,462322,1.332054828,44.26363598,73.5651251,1796.802227,13.83493208,-119.2875702,46.90986986
2002,462322,1.332054828,36.65040129,69.79583419,1626.937791,11.63650584,-119.2875702,46.90986986
2003,462322,1.332054828,33.97062889,74.53606942,1841.841238,10.84953816,-119.2875702,46.90986986
2004,462322,1.332054828,31.9031466,72.28121814,1738.051902,10.23705458,-119.2875702,46.90986986
2005,462322,1.332054828,30.27892982,82.69895218,2241.143597,9.752379315,-119.2875702,46.90986986
2006,462322,1.332054828,29.00721987,103.4958102,3423.068006,9.370601926,-119.2875702,46.90986986
2007,462322,1.332054828,27.43811535,142.1838178,6235.036266,8.896600916,-119.2875702,46.90986986
2008,462322,1.332054828,27.7828433,104.471062,3484.225813,9.001026016,-119.2875702,46.90986986
2009,462322,1.332054828,28.42010266,102.3103332,3349.413411,9.193633767,-119.2875702,46.90986986
2010,462322,1.332054828,32.94303256,86.37233842,2432.805132,10.54572177,-119.2875702,46.90986986
2011,462322,1.332054828,34.64054511,106.8219253,3633.739774,11.04698026,-119.2875702,46.90986986
2012,462322,1.332054828,37.75928433,83.60886504,2287.929487,11.96001521,-119.2875702,46.90986986
2013,462322,1.332054828,39.9890641,124.0043695,4815.703928,12.60698614,-119.2875702,46.90986986
2014,462322,1.332054828,46.58144026,116.5136914,4281.216662,14.4945187,-119.2875702,46.90986986
2015,462322,1.332054828,54.15215384,134.2098284,5591.285341,16.62175956,-119.2875702,46.90986986
2001,463477,0.01369863,54.04250979,19381.62483,66850735.93,29.57058306,-113.2178667,42.62895427
2002,463477,0.01369863,54.82794775,18078.38226,58617482.91,29.96011367,-113.2178667,42.62895427
2003,463477,0.01369863,54.14020526,17977.52637,58001567.69,29.61907211,-113.2178667,42.62895427
2004,463477,0.01369863,53.299898,16121.32048,47214598.53,29.20164776,-113.2178667,42.62895427
2005,463477,0.01369863,55.30652018,17004.10229,52214620.09,30.19711875,-113.2178667,42.62895427
2006,463477,0.01369863,48.80116065,24071.71808,100649166.7,26.95265405,-113.2178667,42.62895427
2007,463477,0.01369863,53.01412988,21538.40577,81587984.93,29.05950701,-113.2178667,42.62895427
2008,463477,0.01369863,54.24194484,19940.28883,70535536.41,29.66955689,-113.2178667,42.62895427
2009,463477,0.01369863,48.65705328,26255.80179,118584153.2,26.88019913,-113.2178667,42.62895427
2010,463477,0.01369863,53.98198543,22913.94189,91704505.38,29.54053766,-113.2178667,42.62895427
2011,463477,0.01369863,46.69374434,38291.48681,241794243.2,25.89038821,-113.2178667,42.62895427
2012,463477,0.01369863,53.76533773,34737.64501,201175451.1,29.4329556,-113.2178667,42.62895427
2013,463477,0.01369863,53.05443871,19308.70232,66376624,29.0795623,-113.2178667,42.62895427
2014,463477,0.01369863,52.32691939,19676.95667,68787081.69,28.71730007,-113.2178667,42.62895427
2015,463477,0.01369863,52.45247839,21584.52771,81918173.86,28.77986539,-113.2178667,42.62895427
2001,464344,1.030136986,19.60057597,313.3848015,27726.43952,6.863452192,-116.1142762,44.5675614
2002,464344,1.030136986,19.16165636,559.8574379,82927.65493,6.715889154,-116.1142762,44.5675614
2003,464344,1.030136986,18.72340344,635.2451392,105266.2121,6.568110901,-116.1142762,44.5675614
2004,464344,1.030136986,19.43175406,544.8218892,78772.80758,6.806746277,-116.1142762,44.5675614
2005,464344,1.030136986,19.42869912,480.9134212,62239.1353,6.805719563,-116.1142762,44.5675614
2006,464344,1.030136986,18.76937014,766.4146196,150042.0909,6.583631776,-116.1142762,44.5675614
2007,464344,1.030136986,19.85776098,498.1137872,66508.84444,6.94971694,-116.1142762,44.5675614
2008,464344,1.030136986,18.51711915,649.9260191,109906.6581,6.498396652,-116.1142762,44.5675614
2009,464344,1.030136986,18.7576727,572.3609976,86459.2221,6.57968255,-116.1142762,44.5675614
2010,464344,1.030136986,18.4708714,532.9497887,75563.19557,6.482753255,-116.1142762,44.5675614
2011,464344,1.030136986,17.81393375,744.4185886,142015.212,6.259983413,-116.1142762,44.5675614
2012,464344,1.030136986,19.06312065,653.3333381,110997.124,6.682701746,-116.1142762,44.5675614
2013,464344,1.030136986,19.29305886,551.2627036,80540.33037,6.760111789,-116.1142762,44.5675614
2014,464344,1.030136986,19.09747598,601.8194936,95052.86156,6.694275353,-116.1142762,44.5675614
2015,464344,1.030136986,20.60377372,443.1073377,53324.38694,7.199132457,-116.1142762,44.5675614
2001,467587,0.080273971,8.923272993,60.28478193,1233.801669,4.626706138,-122.1345013,45.4501448
2002,467587,0.080273971,10.04363979,106.2767715,3598.805116,5.243521269,-122.1345013,45.4501448
2003,467587,0.080273971,10.38529706,78.24141406,2018.530245,5.429664421,-122.1345013,45.4501448
2004,467587,0.080273971,10.58368467,94.04970666,2857.16432,5.537360311,-122.1345013,45.4501448
2005,467587,0.080273971,9.689187545,66.26777747,1475.153078,5.049473618,-122.1345013,45.4501448
2006,467587,0.080273971,11.19522043,108.1844038,3721.744158,5.86761211,-122.1345013,45.4501448
2007,467587,0.080273971,13.84189034,147.520428,6684.249654,7.270390611,-122.1345013,45.4501448
2008,467587,0.080273971,11.70283948,150.1492622,6910.93013,6.139864905,-122.1345013,45.4501448
2009,467587,0.080273971,13.80470289,153.9157406,7241.897227,7.250948086,-122.1345013,45.4501448
2010,467587,0.080273971,11.08195394,110.9521868,3903.565531,5.806635205,-122.1345013,45.4501448
2011,467587,0.080273971,14.46658018,211.603389,13208.85726,7.595966447,-122.1345013,45.4501448
2012,467587,0.080273971,13.57327157,173.9604338,9125.125851,7.129791437,-122.1345013,45.4501448
2013,467587,0.080273971,12.25768826,145.6185868,6522.475298,6.435613855,-122.1345013,45.4501448
2014,467587,0.080273971,13.60346155,159.5316347,7748.874658,7.145611814,-122.1345013,45.4501448
2015,467587,0.080273971,11.78264749,83.41314476,2277.827567,6.182520193,-122.1345013,45.4501448
2001,467780,0.151506847,9.203536937,16.77086731,110.1812004,4.459646328,-122.0669318,45.48538886
2002,467780,0.151506847,10.81155967,35.0997573,444.3439354,5.279159289,-122.0669318,45.48538886
2003,467780,0.151506847,11.8079352,29.55383767,321.1405573,5.77838404,-122.0669318,45.48538886
2004,467780,0.151506847,12.8569737,36.25301914,472.3115704,6.297829516,-122.0669318,45.48538886
2005,467780,0.151506847,12.98814425,26.88467434,268.5815931,6.362367939,-122.0669318,45.48538886
2006,467780,0.151506847,14.75095998,44.21502861,687.120793,7.221599715,-122.0669318,45.48538886
2007,467780,0.151506847,16.3717156,50.46289994,881.8921921,7.999548683,-122.0669318,45.48538886
2008,467780,0.151506847,15.61281729,58.51152416,1166.174277,7.636618195,-122.0669318,45.48538886
2009,467780,0.151506847,16.68032042,56.77521403,1101.696281,8.146494431,-122.0669318,45.48538886
2010,467780,0.151506847,14.88053853,47.8074792,796.3231084,7.284198262,-122.0669318,45.48538886
2011,467780,0.151506847,15.9126923,62.21092604,1309.287821,7.78030078,-122.0669318,45.48538886
2012,467780,0.151506847,14.76640357,55.00170299,1037.620639,7.229064239,-122.0669318,45.48538886
2013,467780,0.151506847,13.53928815,47.74548583,794.3745289,6.632594355,-122.0669318,45.48538886
2014,467780,0.151506847,12.81502029,42.78389057,645.7323545,6.277168927,-122.0669318,45.48538886
2015,467780,0.151506847,10.8632915,26.20986947,255.9950397,5.305229866,-122.0669318,45.48538886
2001,468740,0.568493151,158.9396442,6350.35298,8130885.696,52.28974757,-122.6931334,45.40995
2002,468740,0.568493151,167.3644157,26540.26111,121021597.1,54.74622256,-122.6931334,45.40995
2003,468740,0.568493151,162.6449829,21505.43488,81352329.48,53.37203771,-122.6931334,45.40995
2004,468740,0.568493151,173.675422,16922.8193,51744352.92,56.57653522,-122.6931334,45.40995
2005,468740,0.568493151,150.5128869,10103.6755,19540547.56,49.8168445,-122.6931334,45.40995
2006,468740,0.568493151,162.275945,27486.93666,129301104.6,53.26438074,-122.6931334,45.40995
2007,468740,0.568493151,165.6867103,22503.46081,88627398.16,54.25826007,-122.6931334,45.40995
2008,468740,0.568493151,166.8956898,22435.63639,88123720.61,54.609953,-122.6931334,45.40995
2009,468740,0.568493151,162.4666651,14124.98304,36785299.08,53.32002195,-122.6931334,45.40995
2010,468740,0.568493151,157.4495315,21924.47486,84371208.47,51.85364235,-122.6931334,45.40995
2011,468740,0.568493151,157.5101637,28998.43245,143053202.3,51.87139706,-122.6931334,45.40995
2012,468740,0.568493151,155.0464424,23535.29965,96456274.19,51.14928291,-122.6931334,45.40995
2013,468740,0.568493151,161.9136531,19789.16875,69529615.52,53.15866287,-122.6931334,45.40995
2014,468740,0.568493151,152.3798433,17455.7592,54864121.42,50.36613522,-122.6931334,45.40995
2015,468740,0.568493151,170.5350985,18246.90212,59653439.59,55.66680706,-122.6931334,45.40995
2001,472271,1.674246508,44.63089667,502.2002702,67542.81665,13.18944382,-122.2426414,47.61077965
2002,472271,1.674246508,51.20668607,1291.70467,402021.0756,14.94847103,-122.2426414,47.61077965
2003,472271,1.674246508,34.08117971,681.8555031,120323.5303,10.29644059,-122.2426414,47.61077965
2004,472271,1.674246508,32.32697361,884.7182892,196752.7482,9.805237806,-122.2426414,47.61077965
2005,472271,1.674246508,26.78947708,719.3431323,133118.2357,8.231416566,-122.2426414,47.61077965
2006,472271,1.674246508,33.002459,1198.827674,349189.7797,9.994770972,-122.2426414,47.61077965
2007,472271,1.674246508,36.40791267,1418.312938,479648.5825,10.94310057,-122.2426414,47.61077965
2008,472271,1.674246508,17.60884533,1029.228162,261807.9579,5.522679147,-122.2426414,47.61077965
2009,472271,1.674246508,32.75606606,1223.594089,362935.2747,9.925693168,-122.2426414,47.61077965
2010,472271,1.674246508,14.24736356,881.8207025,195537.8227,4.487872987,-122.2426414,47.61077965
2011,472271,1.674246508,23.16203818,1715.697582,687086.6728,7.178227882,-122.2426414,47.61077965
2012,472271,1.674246508,14.52896756,1346.43641,434788.1326,4.575714204,-122.2426414,47.61077965
2013,472271,1.674246508,13.43517704,1186.995936,342711.2774,4.233205549,-122.2426414,47.61077965
2014,472271,1.674246508,15.01811478,1323.033268,420629.2735,4.727759232,-122.2426414,47.61077965
2015,472271,1.674246508,15.11779302,1059.930018,276748.7671,4.758661544,-122.2426414,47.61077965
